user_id,skill_id,correct
1716,15,0
1716,16,1
1716,17,1
1716,18,1
1716,19,1
1716,20,1
1716,21,0
1716,22,0
1716,23,0
1716,24,0
1716,25,0
1716,26,1
1716,27,0
1716,28,0
1716,29,1
1716,30,1
1716,31,0
1716,32,0
1716,33,0
1716,34,0
1716,35,0
1716,36,0
1716,37,0
1716,38,0
1716,39,1
1716,40,1
1716,41,0
1716,42,1
1716,43,1
1716,44,0
1716,45,1
1716,46,0
1716,47,1
1716,48,1
1716,49,1
1717,0,1
1717,1,0
1717,2,0
1717,3,0
1717,4,1
1717,5,0
1717,6,1
1717,7,1
1717,8,1
1717,9,1
1717,10,1
1717,11,0
1717,12,1
1717,13,1
1717,14,1
1717,15,1
1717,16,0
1717,17,1
1717,18,1
1717,19,1
1717,20,1
1717,21,1
1717,22,1
1717,23,0
1717,24,1
1717,25,0
1717,26,1
1717,27,1
1717,28,1
1717,29,1
1717,30,1
1717,31,1
1717,32,1
1717,33,1
1717,34,1
1717,35,0
1717,36,0
1717,37,1
1717,38,0
1717,39,1
1717,40,1
1717,41,0
1717,42,1
1717,43,1
1717,44,1
1717,45,0
1717,46,1
1717,47,0
1717,48,1
1717,49,1
1718,0,0
1718,1,0
1718,2,0
1718,3,0
1718,4,0
1718,5,1
1718,6,1
1718,7,0
1718,8,0
1718,9,0
1718,10,1
1718,11,0
1718,12,1
1718,13,0
1718,14,0
1718,15,1
1718,16,1
1718,17,1
1718,18,0
1718,19,1
1718,20,0
1718,21,0
1718,22,0
1718,23,0
1718,24,1
1718,25,1
1718,26,1
1718,27,1
1718,28,1
1718,29,0
1718,30,0
1718,31,1
1718,32,1
1718,33,0
1718,34,0
1718,35,1
1718,36,1
1718,37,1
1718,38,1
1718,39,0
1718,40,0
1718,41,0
1718,42,0
1718,43,1
1718,44,1
1718,45,0
1718,46,0
1718,47,1
1718,48,1
1718,49,1
1719,0,1
1719,1,1
1719,2,1
1719,3,1
1719,4,0
1719,5,0
1719,6,1
1719,7,1
1719,8,1
1719,9,1
1719,10,1
1719,11,0
1719,12,1
1719,13,1
1719,14,0
1719,15,1
1719,16,0
1719,17,1
1719,18,1
1719,19,1
1719,20,1
1719,21,0
1719,22,1
1719,23,1
1719,24,1
1719,25,0
1719,26,0
1719,27,1
1719,28,0
1719,29,0
1719,30,0
1719,31,1
1719,32,0
1719,33,1
1719,34,1
1719,35,0
1719,36,0
1719,37,1
1719,38,0
1719,39,0
1719,40,0
1719,41,0
1719,42,1
1719,43,1
1719,44,0
1719,45,0
1719,46,0
1719,47,0
1719,48,1
1719,49,1
1720,0,0
1720,1,0
1720,2,1
1720,3,0
1720,4,0
1720,5,0
1720,6,0
1720,7,0
1720,8,1
1720,9,1
1720,10,0
1720,11,0
1720,12,0
1720,13,0
1720,14,0
1720,15,1
1720,16,1
1720,17,1
1720,18,0
1720,19,1
1720,20,1
1720,21,0
1720,22,1
1720,23,0
1720,24,0
1720,25,1
1720,26,0
1720,27,1
1720,28,1
1720,29,0
1720,30,1
1720,31,1
1720,32,0
1720,33,1
1720,34,0
1720,35,0
1720,36,1
1720,37,1
1720,38,1
1720,39,0
1720,40,0
1720,41,1
1720,42,1
1720,43,1
1720,44,0
1720,45,0
1720,46,0
1720,47,1
1720,48,1
1720,49,1
1721,0,1
1721,1,0
1721,2,1
1721,3,0
1721,4,1
1721,5,1
1721,6,1
1721,7,1
1721,8,0
1721,9,1
1721,10,1
1721,11,0
1721,12,1
1721,13,1
1721,14,1
1721,15,1
1721,16,0
1721,17,1
1721,18,1
1721,19,1
1721,20,1
1721,21,1
1721,22,0
1721,23,0
1721,24,1
1721,25,0
1721,26,1
1721,27,1
1721,28,1
1721,29,1
1721,30,1
1721,31,1
1721,32,1
1721,33,1
1721,34,1
1721,35,1
1721,36,1
1721,37,1
1721,38,0
1721,39,0
1721,40,1
1721,41,1
1721,42,1
1721,43,1
1721,44,1
1721,45,0
1721,46,0
1721,47,1
1721,48,1
1721,49,1
1722,0,1
1722,1,1
1722,2,1
1722,3,1
1722,4,1
1722,5,1
1722,6,1
1722,7,1
1722,8,0
1722,9,1
1722,10,1
1722,11,0
1722,12,1
1722,13,1
1722,14,0
1722,15,1
1722,16,1
1722,17,1
1722,18,0
1722,19,1
1722,20,1
1722,21,0
1722,22,1
1722,23,0
1722,24,1
1722,25,1
1722,26,1
1722,27,1
1722,28,1
1722,29,1
1722,30,1
1722,31,1
1722,32,0
1722,33,1
1722,34,1
1722,35,0
1722,36,1
1722,37,1
1722,38,1
1722,39,0
1722,40,0
1722,41,1
1722,42,1
1722,43,1
1722,44,1
1722,45,1
1722,46,0
1722,47,1
1722,48,1
1722,49,1
1723,0,0
1723,1,0
1723,2,0
1723,3,0
1723,4,0
1723,5,0
1723,6,0
1723,7,0
1723,8,0
1723,9,0
1723,10,0
1723,11,1
1723,12,1
1723,13,0
1723,14,1
1723,15,0
1723,16,0
1723,17,1
1723,18,1
1723,19,0
1723,20,0
1723,21,1
1723,22,0
1723,23,1
1723,24,1
1723,25,1
1723,26,0
1723,27,0
1723,28,1
1723,29,1
1723,30,0
1723,31,1
1723,32,0
1723,33,0
1723,34,0
1723,35,1
1723,36,1
1723,37,1
1723,38,1
1723,39,1
1723,40,1
1723,41,1
1723,42,0
1723,43,1
1723,44,0
1723,45,1
1723,46,1
1723,47,1
1723,48,1
1723,49,1
1724,0,0
1724,1,1
1724,2,1
1724,3,0
1724,4,1
1724,5,1
1724,6,1
1724,7,1
1724,8,1
1724,9,1
1724,10,1
1724,11,0
1724,12,0
1724,13,1
1724,14,0
1724,15,1
1724,16,0
1724,17,1
1724,18,0
1724,19,1
1724,20,1
1724,21,1
1724,22,1
1724,23,0
1724,24,1
1724,25,0
1724,26,0
1724,27,1
1724,28,1
1724,29,1
1724,30,1
1724,31,0
1724,32,0
1724,33,1
1724,34,1
1724,35,1
1724,36,0
1724,37,1
1724,38,0
1724,39,0
1724,40,0
1724,41,1
1724,42,1
1724,43,1
1724,44,1
1724,45,1
1724,46,0
1724,47,1
1724,48,1
1724,49,0
1725,0,0
1725,1,0
1725,2,0
1725,3,1
1725,4,1
1725,5,0
1725,6,0
1725,7,1
1725,8,1
1725,9,1
1725,10,1
1725,11,1
1725,12,1
1725,13,1
1725,14,1
1725,15,1
1725,16,1
1725,17,1
1725,18,0
1725,19,1
1725,20,1
1725,21,1
1725,22,1
1725,23,1
1725,24,0
1725,25,1
1725,26,1
1725,27,1
1725,28,0
1725,29,1
1725,30,1
1725,31,1
1725,32,0
1725,33,1
1725,34,1
1725,35,1
1725,36,1
1725,37,1
1725,38,1
1725,39,1
1725,40,1
1725,41,1
1725,42,0
1725,43,1
1725,44,1
1725,45,1
1725,46,1
1725,47,1
1725,48,1
1725,49,1
1726,0,1
1726,1,1
1726,2,1
1726,3,0
1726,4,1
1726,5,1
1726,6,1
1726,7,1
1726,8,1
1726,9,1
1726,10,1
1726,11,0
1726,12,0
1726,13,1
1726,14,1
1726,15,1
1726,16,0
1726,17,1
1726,18,0
1726,19,1
1726,20,1
1726,21,1
1726,22,1
1726,23,0
1726,24,1
1726,25,0
1726,26,1
1726,27,1
1726,28,1
1726,29,1
1726,30,1
1726,31,0
1726,32,0
1726,33,1
1726,34,1
1726,35,1
1726,36,0
1726,37,1
1726,38,0
1726,39,0
1726,40,1
1726,41,0
1726,42,1
1726,43,0
1726,44,1
1726,45,0
1726,46,1
1726,47,0
1726,48,0
1726,49,1
1727,0,0
1727,1,0
1727,2,0
1727,3,0
1727,4,1
1727,5,0
1727,6,0
1727,7,0
1727,8,0
1727,9,0
1727,10,0
1727,11,0
1727,12,0
1727,13,1
1727,14,0
1727,15,1
1727,16,0
1727,17,1
1727,18,0
1727,19,0
1727,20,1
1727,21,1
1727,22,0
1727,23,0
1727,24,0
1727,25,1
1727,26,1
1727,27,1
1727,28,1
1727,29,1
1727,30,1
1727,31,1
1727,32,0
1727,33,1
1727,34,0
1727,35,1
1727,36,0
1727,37,1
1727,38,0
1727,39,0
1727,40,1
1727,41,1
1727,42,0
1727,43,1
1727,44,1
1727,45,0
1727,46,0
1727,47,1
1727,48,0
1727,49,1
1728,0,1
1728,1,1
1728,2,0
1728,3,0
1728,4,0
1728,5,0
1728,6,1
1728,7,1
1728,8,1
1728,9,1
1728,10,1
1728,11,0
1728,12,1
1728,13,1
1728,14,0
1728,15,1
1728,16,0
1728,17,1
1728,18,0
1728,19,1
1728,20,1
1728,21,0
1728,22,1
1728,23,0
1728,24,1
1728,25,0
1728,26,1
1728,27,1
1728,28,1
1728,29,1
1728,30,1
1728,31,0
1728,32,0
1728,33,1
1728,34,1
1728,35,1
1728,36,1
1728,37,1
1728,38,0
1728,39,0
1728,40,0
1728,41,1
1728,42,1
1728,43,0
1728,44,1
1728,45,0
1728,46,0
1728,47,0
1728,48,1
1728,49,1
1729,0,1
1729,1,1
1729,2,0
1729,3,0
1729,4,0
1729,5,0
1729,6,0
1729,7,1
1729,8,1
1729,9,1
1729,10,1
1729,11,0
1729,12,0
1729,13,1
1729,14,1
1729,15,1
1729,16,0
1729,17,0
1729,18,1
1729,19,1
1729,20,1
1729,21,0
1729,22,1
1729,23,1
1729,24,0
1729,25,1
1729,26,0
1729,27,1
1729,28,0
1729,29,1
1729,30,0
1729,31,1
1729,32,1
1729,33,1
1729,34,1
1729,35,0
1729,36,1
1729,37,1
1729,38,0
1729,39,1
1729,40,0
1729,41,0
1729,42,0
1729,43,1
1729,44,0
1729,45,1
1729,46,1
1729,47,0
1729,48,1
1729,49,1
1730,0,1
1730,1,1
1730,2,0
1730,3,1
1730,4,0
1730,5,0
1730,6,0
1730,7,1
1730,8,1
1730,9,1
1730,10,0
1730,11,1
1730,12,0
1730,13,1
1730,14,1
1730,15,1
1730,16,1
1730,17,0
1730,18,1
1730,19,0
1730,20,1
1730,21,0
1730,22,1
1730,23,1
1730,24,1
1730,25,0
1730,26,0
1730,27,1
1730,28,0
1730,29,0
1730,30,0
1730,31,1
1730,32,1
1730,33,1
1730,34,1
1730,35,0
1730,36,1
1730,37,1
1730,38,1
1730,39,1
1730,40,0
1730,41,0
1730,42,0
1730,43,1
1730,44,0
1730,45,1
1730,46,1
1730,47,1
1730,48,1
1730,49,1
1731,0,1
1731,1,1
1731,2,1
1731,3,0
1731,4,0
1731,5,0
1731,6,1
1731,7,1
1731,8,1
1731,9,1
1731,10,1
1731,11,0
1731,12,0
1731,13,1
1731,14,1
1731,15,1
1731,16,0
1731,17,1
1731,18,1
1731,19,1
1731,20,1
1731,21,0
1731,22,1
1731,23,1
1731,24,1
1731,25,0
1731,26,1
1731,27,1
1731,28,1
1731,29,0
1731,30,1
1731,31,1
1731,32,1
1731,33,1
1731,34,1
1731,35,0
1731,36,1
1731,37,1
1731,38,0
1731,39,1
1731,40,0
1731,41,0
1731,42,1
1731,43,0
1731,44,1
1731,45,1
1731,46,1
1731,47,0
1731,48,1
1731,49,1
1732,0,0
1732,1,1
1732,2,0
1732,3,1
1732,4,1
1732,5,0
1732,6,1
1732,7,0
1732,8,0
1732,9,0
1732,10,0
1732,11,0
1732,12,1
1732,13,0
1732,14,0
1732,15,0
1732,16,1
1732,17,0
1732,18,1
1732,19,0
1732,20,1
1732,21,1
1732,22,0
1732,23,0
1732,24,1
1732,25,1
1732,26,1
1732,27,1
1732,28,1
1732,29,0
1732,30,1
1732,31,1
1732,32,0
1732,33,1
1732,34,1
1732,35,0
1732,36,1
1732,37,0
1732,38,1
1732,39,0
1732,40,1
1732,41,0
1732,42,1
1732,43,1
1732,44,0
1732,45,0
1732,46,0
1732,47,1
1732,48,1
1732,49,1
1733,0,0
1733,1,0
1733,2,0
1733,3,1
1733,4,1
1733,5,1
1733,6,1
1733,7,0
1733,8,0
1733,9,0
1733,10,1
1733,11,0
1733,12,1
1733,13,0
1733,14,0
1733,15,0
1733,16,1
1733,17,1
1733,18,0
1733,19,1
1733,20,1
1733,21,1
1733,22,0
1733,23,0
1733,24,0
1733,25,1
1733,26,1
1733,27,1
1733,28,1
1733,29,1
1733,30,1
1733,31,1
1733,32,0
1733,33,0
1733,34,0
1733,35,1
1733,36,1
1733,37,1
1733,38,1
1733,39,0
1733,40,1
1733,41,1
1733,42,1
1733,43,1
1733,44,1
1733,45,1
1733,46,1
1733,47,1
1733,48,1
1733,49,1
1734,0,1
1734,1,1
1734,2,1
1734,3,0
1734,4,1
1734,5,0
1734,6,0
1734,7,0
1734,8,0
1734,9,0
1734,10,0
1734,11,0
1734,12,0
1734,13,1
1734,14,0
1734,15,1
1734,16,0
1734,17,1
1734,18,1
1734,19,0
1734,20,1
1734,21,1
1734,22,1
1734,23,0
1734,24,1
1734,25,0
1734,26,1
1734,27,1
1734,28,1
1734,29,1
1734,30,1
1734,31,0
1734,32,0
1734,33,1
1734,34,1
1734,35,1
1734,36,0
1734,37,1
1734,38,0
1734,39,0
1734,40,1
1734,41,1
1734,42,0
1734,43,0
1734,44,1
1734,45,0
1734,46,0
1734,47,1
1734,48,0
1734,49,0
1735,0,0
1735,1,0
1735,2,1
1735,3,1
1735,4,0
1735,5,1
1735,6,1
1735,7,1
1735,8,0
1735,9,1
1735,10,1
1735,11,1
1735,12,1
1735,13,1
1735,14,1
1735,15,1
1735,16,1
1735,17,1
1735,18,1
1735,19,1
1735,20,1
1735,21,0
1735,22,0
1735,23,1
1735,24,1
1735,25,0
1735,26,1
1735,27,1
1735,28,0
1735,29,0
1735,30,0
1735,31,1
1735,32,0
1735,33,1
1735,34,0
1735,35,0
1735,36,1
1735,37,1
1735,38,1
1735,39,1
1735,40,0
1735,41,0
1735,42,0
1735,43,1
1735,44,0
1735,45,1
1735,46,1
1735,47,1
1735,48,1
1735,49,1
1736,0,1
1736,1,0
1736,2,0
1736,3,0
1736,4,1
1736,5,1
1736,6,1
1736,7,1
1736,8,1
1736,9,1
1736,10,1
1736,11,0
1736,12,0
1736,13,1
1736,14,1
1736,15,1
1736,16,0
1736,17,0
1736,18,1
1736,19,1
1736,20,1
1736,21,1
1736,22,1
1736,23,0
1736,24,1
1736,25,0
1736,26,1
1736,27,1
1736,28,1
1736,29,1
1736,30,1
1736,31,1
1736,32,1
1736,33,1
1736,34,1
1736,35,1
1736,36,0
1736,37,1
1736,38,0
1736,39,1
1736,40,1
1736,41,1
1736,42,1
1736,43,0
1736,44,1
1736,45,0
1736,46,0
1736,47,0
1736,48,0
1736,49,0
1737,0,0
1737,1,0
1737,2,1
1737,3,0
1737,4,1
1737,5,1
1737,6,1
1737,7,1
1737,8,0
1737,9,0
1737,10,0
1737,11,0
1737,12,1
1737,13,0
1737,14,0
1737,15,0
1737,16,1
1737,17,1
1737,18,1
1737,19,1
1737,20,1
1737,21,1
1737,22,1
1737,23,0
1737,24,0
1737,25,1
1737,26,1
1737,27,0
1737,28,1
1737,29,1
1737,30,0
1737,31,1
1737,32,0
1737,33,1
1737,34,0
1737,35,1
1737,36,1
1737,37,0
1737,38,0
1737,39,1
1737,40,0
1737,41,1
1737,42,1
1737,43,1
1737,44,1
1737,45,0
1737,46,1
1737,47,1
1737,48,1
1737,49,0
1738,0,1
1738,1,0
1738,2,1
1738,3,0
1738,4,0
1738,5,1
1738,6,1
1738,7,1
1738,8,1
1738,9,1
1738,10,1
1738,11,0
1738,12,1
1738,13,1
1738,14,1
1738,15,1
1738,16,1
1738,17,1
1738,18,0
1738,19,1
1738,20,1
1738,21,0
1738,22,1
1738,23,0
1738,24,1
1738,25,1
1738,26,1
1738,27,1
1738,28,1
1738,29,1
1738,30,1
1738,31,1
1738,32,1
1738,33,1
1738,34,1
1738,35,1
1738,36,1
1738,37,1
1738,38,1
1738,39,0
1738,40,1
1738,41,1
1738,42,1
1738,43,1
1738,44,1
1738,45,0
1738,46,1
1738,47,1
1738,48,1
1738,49,1
1739,0,1
1739,1,1
1739,2,0
1739,3,1
1739,4,1
1739,5,0
1739,6,0
1739,7,1
1739,8,1
1739,9,1
1739,10,0
1739,11,0
1739,12,1
1739,13,1
1739,14,0
1739,15,1
1739,16,1
1739,17,1
1739,18,0
1739,19,0
1739,20,1
1739,21,1
1739,22,1
1739,23,1
1739,24,0
1739,25,1
1739,26,0
1739,27,1
1739,28,1
1739,29,1
1739,30,1
1739,31,1
1739,32,0
1739,33,1
1739,34,0
1739,35,1
1739,36,1
1739,37,1
1739,38,1
1739,39,0
1739,40,1
1739,41,1
1739,42,0
1739,43,1
1739,44,0
1739,45,0
1739,46,0
1739,47,1
1739,48,1
1739,49,1
1740,0,0
1740,1,1
1740,2,1
1740,3,1
1740,4,1
1740,5,0
1740,6,1
1740,7,1
1740,8,0
1740,9,1
1740,10,1
1740,11,0
1740,12,1
1740,13,0
1740,14,1
1740,15,1
1740,16,1
1740,17,1
1740,18,0
1740,19,1
1740,20,1
1740,21,1
1740,22,1
1740,23,1
1740,24,1
1740,25,1
1740,26,1
1740,27,1
1740,28,1
1740,29,1
1740,30,1
1740,31,1
1740,32,1
1740,33,0
1740,34,0
1740,35,1
1740,36,1
1740,37,1
1740,38,1
1740,39,0
1740,40,1
1740,41,1
1740,42,1
1740,43,1
1740,44,1
1740,45,1
1740,46,1
1740,47,1
1740,48,1
1740,49,1
1741,0,1
1741,1,1
1741,2,0
1741,3,1
1741,4,1
1741,5,0
1741,6,0
1741,7,0
1741,8,1
1741,9,1
1741,10,0
1741,11,0
1741,12,0
1741,13,0
1741,14,1
1741,15,0
1741,16,0
1741,17,1
1741,18,0
1741,19,0
1741,20,1
1741,21,1
1741,22,1
1741,23,0
1741,24,0
1741,25,0
1741,26,0
1741,27,1
1741,28,0
1741,29,1
1741,30,1
1741,31,0
1741,32,0
1741,33,1
1741,34,0
1741,35,1
1741,36,0
1741,37,1
1741,38,0
1741,39,0
1741,40,1
1741,41,1
1741,42,0
1741,43,1
1741,44,0
1741,45,0
1741,46,0
1741,47,0
1741,48,1
1741,49,0
1742,0,0
1742,1,0
1742,2,0
1742,3,1
1742,4,0
1742,5,0
1742,6,0
1742,7,1
1742,8,1
1742,9,1
1742,10,1
1742,11,0
1742,12,1
1742,13,1
1742,14,0
1742,15,1
1742,16,0
1742,17,1
1742,18,1
1742,19,1
1742,20,1
1742,21,1
1742,22,1
1742,23,1
1742,24,0
1742,25,1
1742,26,1
1742,27,1
1742,28,1
1742,29,0
1742,30,0
1742,31,1
1742,32,1
1742,33,1
1742,34,0
1742,35,0
1742,36,1
1742,37,1
1742,38,1
1742,39,1
1742,40,0
1742,41,0
1742,42,1
1742,43,1
1742,44,0
1742,45,1
1742,46,0
1742,47,1
1742,48,1
1742,49,1
1743,0,0
1743,1,0
1743,2,0
1743,3,1
1743,4,0
1743,5,0
1743,6,0
1743,7,1
1743,8,0
1743,9,0
1743,10,1
1743,11,0
1743,12,0
1743,13,1
1743,14,0
1743,15,0
1743,16,0
1743,17,0
1743,18,0
1743,19,1
1743,20,1
1743,21,0
1743,22,1
1743,23,1
1743,24,0
1743,25,1
1743,26,1
1743,27,1
1743,28,1
1743,29,1
1743,30,1
1743,31,1
1743,32,0
1743,33,0
1743,34,0
1743,35,0
1743,36,1
1743,37,0
1743,38,0
1743,39,0
1743,40,0
1743,41,0
1743,42,0
1743,43,1
1743,44,0
1743,45,0
1743,46,0
1743,47,1
1743,48,1
1743,49,0
1744,0,1
1744,1,0
1744,2,1
1744,3,0
1744,4,1
1744,5,1
1744,6,1
1744,7,1
1744,8,1
1744,9,1
1744,10,0
1744,11,0
1744,12,0
1744,13,1
1744,14,0
1744,15,1
1744,16,0
1744,17,1
1744,18,0
1744,19,1
1744,20,1
1744,21,1
1744,22,0
1744,23,0
1744,24,1
1744,25,0
1744,26,1
1744,27,1
1744,28,1
1744,29,1
1744,30,1
1744,31,0
1744,32,1
1744,33,1
1744,34,1
1744,35,1
1744,36,0
1744,37,1
1744,38,0
1744,39,0
1744,40,1
1744,41,1
1744,42,1
1744,43,0
1744,44,1
1744,45,0
1744,46,1
1744,47,0
1744,48,0
1744,49,0
1745,0,1
1745,1,0
1745,2,0
1745,3,0
1745,4,1
1745,5,0
1745,6,0
1745,7,1
1745,8,1
1745,9,1
1745,10,0
1745,11,0
1745,12,1
1745,13,1
1745,14,0
1745,15,1
1745,16,1
1745,17,0
1745,18,0
1745,19,0
1745,20,1
1745,21,0
1745,22,1
1745,23,0
1745,24,1
1745,25,1
1745,26,0
1745,27,1
1745,28,1
1745,29,1
1745,30,1
1745,31,0
1745,32,0
1745,33,1
1745,34,1
1745,35,1
1745,36,1
1745,37,1
1745,38,0
1745,39,0
1745,40,1
1745,41,0
1745,42,1
1745,43,1
1745,44,0
1745,45,0
1745,46,1
1745,47,0
1745,48,1
1745,49,1
1746,0,1
1746,1,0
1746,2,1
1746,3,0
1746,4,1
1746,5,1
1746,6,1
1746,7,0
1746,8,1
1746,9,0
1746,10,1
1746,11,0
1746,12,1
1746,13,0
1746,14,0
1746,15,0
1746,16,1
1746,17,1
1746,18,0
1746,19,1
1746,20,1
1746,21,0
1746,22,0
1746,23,0
1746,24,1
1746,25,1
1746,26,1
1746,27,0
1746,28,1
1746,29,0
1746,30,1
1746,31,1
1746,32,1
1746,33,0
1746,34,0
1746,35,0
1746,36,1
1746,37,0
1746,38,1
1746,39,1
1746,40,0
1746,41,0
1746,42,1
1746,43,1
1746,44,1
1746,45,0
1746,46,1
1746,47,1
1746,48,1
1746,49,1
1747,0,0
1747,1,0
1747,2,1
1747,3,0
1747,4,1
1747,5,0
1747,6,1
1747,7,1
1747,8,1
1747,9,0
1747,10,1
1747,11,0
1747,12,1
1747,13,0
1747,14,1
1747,15,0
1747,16,0
1747,17,1
1747,18,1
1747,19,1
1747,20,1
1747,21,1
1747,22,0
1747,23,1
1747,24,1
1747,25,1
1747,26,1
1747,27,0
1747,28,1
1747,29,1
1747,30,1
1747,31,0
1747,32,0
1747,33,0
1747,34,0
1747,35,1
1747,36,1
1747,37,1
1747,38,0
1747,39,1
1747,40,0
1747,41,0
1747,42,1
1747,43,0
1747,44,0
1747,45,0
1747,46,0
1747,47,0
1747,48,0
1747,49,1
1748,0,0
1748,1,0
1748,2,1
1748,3,0
1748,4,1
1748,5,0
1748,6,0
1748,7,1
1748,8,1
1748,9,0
1748,10,1
1748,11,1
1748,12,0
1748,13,1
1748,14,1
1748,15,1
1748,16,0
1748,17,0
1748,18,1
1748,19,0
1748,20,1
1748,21,0
1748,22,0
1748,23,1
1748,24,1
1748,25,0
1748,26,1
1748,27,0
1748,28,1
1748,29,1
1748,30,1
1748,31,0
1748,32,0
1748,33,1
1748,34,0
1748,35,0
1748,36,0
1748,37,1
1748,38,0
1748,39,1
1748,40,1
1748,41,1
1748,42,1
1748,43,1
1748,44,1
1748,45,1
1748,46,1
1748,47,0
1748,48,0
1748,49,1
1749,0,0
1749,1,0
1749,2,1
1749,3,0
1749,4,1
1749,5,0
1749,6,1
1749,7,1
1749,8,0
1749,9,1
1749,10,1
1749,11,0
1749,12,0
1749,13,1
1749,14,1
1749,15,1
1749,16,0
1749,17,1
1749,18,1
1749,19,1
1749,20,1
1749,21,1
1749,22,0
1749,23,0
1749,24,1
1749,25,0
1749,26,1
1749,27,1
1749,28,0
1749,29,1
1749,30,1
1749,31,1
1749,32,0
1749,33,0
1749,34,1
1749,35,1
1749,36,0
1749,37,1
1749,38,0
1749,39,1
1749,40,1
1749,41,1
1749,42,0
1749,43,0
1749,44,0
1749,45,1
1749,46,1
1749,47,0
1749,48,0
1749,49,0
1750,0,0
1750,1,0
1750,2,0
1750,3,0
1750,4,0
1750,5,1
1750,6,0
1750,7,0
1750,8,0
1750,9,1
1750,10,1
1750,11,0
1750,12,0
1750,13,0
1750,14,0
1750,15,0
1750,16,1
1750,17,1
1750,18,1
1750,19,1
1750,20,1
1750,21,0
1750,22,0
1750,23,0
1750,24,1
1750,25,0
1750,26,1
1750,27,0
1750,28,1
1750,29,0
1750,30,1
1750,31,1
1750,32,0
1750,33,1
1750,34,0
1750,35,1
1750,36,0
1750,37,1
1750,38,1
1750,39,0
1750,40,0
1750,41,0
1750,42,1
1750,43,0
1750,44,1
1750,45,0
1750,46,1
1750,47,1
1750,48,1
1750,49,1
1751,0,1
1751,1,1
1751,2,1
1751,3,1
1751,4,0
1751,5,0
1751,6,1
1751,7,1
1751,8,1
1751,9,1
1751,10,1
1751,11,1
1751,12,1
1751,13,1
1751,14,1
1751,15,1
1751,16,1
1751,17,1
1751,18,1
1751,19,1
1751,20,1
1751,21,0
1751,22,1
1751,23,1
1751,24,1
1751,25,1
1751,26,1
1751,27,1
1751,28,0
1751,29,0
1751,30,0
1751,31,0
1751,32,1
1751,33,1
1751,34,1
1751,35,0
1751,36,1
1751,37,1
1751,38,1
1751,39,1
1751,40,0
1751,41,0
1751,42,1
1751,43,1
1751,44,1
1751,45,1
1751,46,1
1751,47,0
1751,48,1
1751,49,1
1752,0,0
1752,1,0
1752,2,0
1752,3,1
1752,4,1
1752,5,1
1752,6,0
1752,7,0
1752,8,1
1752,9,1
1752,10,0
1752,11,1
1752,12,1
1752,13,1
1752,14,1
1752,15,1
1752,16,1
1752,17,1
1752,18,1
1752,19,1
1752,20,1
1752,21,0
1752,22,0
1752,23,0
1752,24,1
1752,25,1
1752,26,0
1752,27,0
1752,28,1
1752,29,1
1752,30,1
1752,31,1
1752,32,1
1752,33,1
1752,34,0
1752,35,1
1752,36,1
1752,37,1
1752,38,1
1752,39,1
1752,40,1
1752,41,1
1752,42,0
1752,43,1
1752,44,0
1752,45,1
1752,46,1
1752,47,1
1752,48,1
1752,49,1
1753,0,1
1753,1,1
1753,2,0
1753,3,0
1753,4,1
1753,5,1
1753,6,1
1753,7,1
1753,8,1
1753,9,1
1753,10,1
1753,11,1
1753,12,0
1753,13,1
1753,14,1
1753,15,1
1753,16,1
1753,17,1
1753,18,0
1753,19,1
1753,20,1
1753,21,0
1753,22,1
1753,23,1
1753,24,1
1753,25,0
1753,26,1
1753,27,1
1753,28,1
1753,29,1
1753,30,1
1753,31,1
1753,32,1
1753,33,1
1753,34,1
1753,35,0
1753,36,1
1753,37,1
1753,38,0
1753,39,1
1753,40,0
1753,41,1
1753,42,1
1753,43,1
1753,44,1
1753,45,1
1753,46,1
1753,47,1
1753,48,0
1753,49,1
1754,0,0
1754,1,0
1754,2,0
1754,3,0
1754,4,0
1754,5,0
1754,6,1
1754,7,1
1754,8,1
1754,9,1
1754,10,0
1754,11,1
1754,12,1
1754,13,1
1754,14,1
1754,15,1
1754,16,1
1754,17,1
1754,18,1
1754,19,1
1754,20,1
1754,21,1
1754,22,0
1754,23,0
1754,24,1
1754,25,1
1754,26,1
1754,27,1
1754,28,1
1754,29,0
1754,30,1
1754,31,1
1754,32,1
1754,33,1
1754,34,1
1754,35,0
1754,36,1
1754,37,1
1754,38,1
1754,39,1
1754,40,0
1754,41,1
1754,42,1
1754,43,1
1754,44,1
1754,45,0
1754,46,1
1754,47,1
1754,48,1
1754,49,1
1755,0,0
1755,1,0
1755,2,1
1755,3,0
1755,4,1
1755,5,1
1755,6,1
1755,7,1
1755,8,0
1755,9,0
1755,10,1
1755,11,0
1755,12,1
1755,13,0
1755,14,0
1755,15,0
1755,16,1
1755,17,1
1755,18,1
1755,19,1
1755,20,1
1755,21,1
1755,22,1
1755,23,0
1755,24,1
1755,25,1
1755,26,1
1755,27,1
1755,28,1
1755,29,1
1755,30,1
1755,31,1
1755,32,1
1755,33,0
1755,34,0
1755,35,1
1755,36,1
1755,37,1
1755,38,1
1755,39,1
1755,40,1
1755,41,0
1755,42,1
1755,43,1
1755,44,1
1755,45,1
1755,46,0
1755,47,1
1755,48,1
1755,49,1
1756,0,0
1756,1,0
1756,2,0
1756,3,0
1756,4,0
1756,5,1
1756,6,0
1756,7,0
1756,8,0
1756,9,1
1756,10,1
1756,11,0
1756,12,1
